run,t,x,y,heading,speed,turn_rate,left_spin,right_spin,left_encoder,right_encoder,gyro,left_noise,right_noise,gyro_noise,gyro_bias,severity_left,severity_right,severity_gyro,fault_mode
0,2.72,3.22293,-1.51929,-0.661233,1.17341,-0.168771,12.1139,11.3544,12.2718,11.4134,-0.157079,0.128455,0.125418,0.0100506,0.000628651,0,0.362677,0,bias
0,2.74,3.24143,-1.53374,-0.664609,1.16738,-0.172913,12.0629,11.2848,11.9651,11.1066,-0.179924,0.128252,0.125139,0.0100519,0.000628651,0,0.362677,0,bias
0,2.76,3.25978,-1.54817,-0.668067,1.16135,-0.177133,12.012,11.2149,11.9651,11.1066,-0.168765,0.128048,0.12486,0.0100531,0.000628651,0,0.362677,0,bias
0,2.78,3.27799,-1.56259,-0.67161,1.1553,-0.181428,11.9612,11.1448,11.9651,11.1066,-0.195777,0.127845,0.124579,0.0100544,0.000628651,0,0.362677,0,bias
0,2.8,3.29605,-1.577,-0.675238,1.14926,-0.185795,11.9106,11.0746,11.9651,11.4134,-0.188175,0.127643,0.124298,0.0100557,0.000628651,0,0.362677,0,bias
0,2.82,3.31397,-1.5914,-0.678954,1.14322,-0.190229,11.8602,11.0042,12.2718,11.1066,-0.201037,0.127441,0.124017,0.0100571,0.000628651,0,0.362677,0,bias
0,2.84,3.33174,-1.60579,-0.682759,1.13718,-0.194728,11.8099,10.9337,11.6583,11.1066,-0.203529,0.12724,0.123735,0.0100584,0.000628651,0,0.362677,0,bias
0,2.86,3.34935,-1.62018,-0.686653,1.13115,-0.199288,11.7599,10.8631,11.9651,10.7998,-0.189058,0.12704,0.123452,0.0100598,0.000628651,0,0.362677,0,bias
0,2.88,3.36682,-1.63455,-0.690639,1.12513,-0.203904,11.7101,10.7925,11.6583,10.7998,-0.192404,0.12684,0.12317,0.0100612,0.000628651,0,0.362677,0,bias
0,2.9,3.38414,-1.64892,-0.694717,1.11912,-0.208575,11.6605,10.7219,11.3515,10.7998,-0.208587,0.126642,0.122888,0.0100626,0.000628651,0,0.362677,0,bias
0,2.92,3.4013,-1.66329,-0.698888,1.11313,-0.213295,11.6112,10.6514,11.6583,10.7998,-0.201999,0.126445,0.122606,0.010064,0.000628651,0,0.362677,0,bias
0,2.94,3.41831,-1.67765,-0.703154,1.10716,-0.21806,11.5622,10.5809,11.6583,10.7998,-0.206554,0.126249,0.122324,0.0100654,0.000628651,0,0.362677,0,bias
0,2.96,3.43517,-1.692,-0.707516,1.10121,-0.222869,11.5135,10.5106,11.6583,10.493,-0.221168,0.126054,0.122042,0.0100669,0.000628651,0,0.362677,0,bias
0,2.98,3.45188,-1.70635,-0.711973,1.09528,-0.227715,11.4651,10.4404,11.6583,10.493,-0.224049,0.125861,0.121762,0.0100683,0.000628651,0,0.362677,0,bias
0,3,3.46843,-1.7207,-0.716527,1.08938,-0.232596,11.4171,10.3704,11.3515,10.493,-0.232991,0.125668,0.121482,0.0100698,0.000628651,0,0.362677,0,bias
0,3.02,3.48483,-1.73505,-0.721179,1.08351,-0.237508,11.3694,10.3007,11.3515,10.1862,-0.24586,0.125478,0.121203,0.0100713,0.000628651,0,0.362677,0,bias
0,3.04,3.50107,-1.7494,-0.725929,1.07767,-0.242446,11.3222,10.2312,11.3515,10.1862,-0.23389,0.125289,0.120925,0.0100727,0.000628651,0,0.362677,0,bias
0,3.06,3.51715,-1.76374,-0.730778,1.07186,-0.247407,11.2753,10.162,11.0447,9.87942,-0.257347,0.125101,0.120648,0.0100742,0.000628651,0,0.362677,0,bias
0,3.08,3.53308,-1.77809,-0.735726,1.0661,-0.252386,11.2288,10.0931,11.3515,10.1862,-0.248412,0.124915,0.120372,0.0100757,0.000628651,0,0.362677,0,bias
0,3.1,3.54885,-1.79244,-0.740774,1.06037,-0.25738,11.1828,10.0246,11.0447,10.1862,-0.259752,0.124731,0.120098,0.0100772,0.000628651,0,0.362677,0,bias
0,3.12,3.56446,-1.80679,-0.745922,1.05469,-0.262385,11.1372,9.95649,11.0447,9.57263,-0.270403,0.124549,0.119826,0.0100787,0.000628651,0,0.362677,0,bias
0,3.14,3.57992,-1.82115,-0.751169,1.04905,-0.267397,11.0921,9.88884,11.0447,10.1862,-0.265148,0.124369,0.119555,0.0100802,0.000628651,0,0.362677,0,bias
0,3.16,3.59522,-1.83551,-0.756517,1.04346,-0.272411,11.0475,9.82167,11.3515,9.87942,-0.27433,0.12419,0.119287,0.0100817,0.000628651,0,0.362677,0,bias
0,3.18,3.61035,-1.84988,-0.761966,1.03792,-0.277423,11.0034,9.755,10.4311,9.87942,-0.271278,0.124014,0.11902,0.0100832,0.000628651,0,0.362677,0,bias
0,3.2,3.62533,-1.86425,-0.767514,1.03244,-0.28243,10.9598,9.68888,11.0447,9.57263,-0.280852,0.123839,0.118756,0.0100847,0.000628651,0,0.362677,0,bias
0,3.22,3.64015,-1.87863,-0.773163,1.02701,-0.287428,10.9168,9.62334,10.7379,9.57263,-0.293992,0.123667,0.118493,0.0100862,0.000628651,0,0.362677,0,bias
0,3.24,3.65481,-1.89301,-0.778911,1.02163,-0.292411,10.8743,9.55842,10.7379,9.87942,-0.29176,0.123497,0.118234,0.0100877,0.000628651,0,0.362677,0,bias
0,3.26,3.66931,-1.90741,-0.784759,1.01632,-0.297377,10.8323,9.49414,10.7379,9.57263,-0.294553,0.123329,0.117977,0.0100892,0.000628651,0,0.362677,0,bias
0,3.28,3.68365,-1.92182,-0.790707,1.01108,-0.302321,10.791,9.43054,10.7379,9.57263,-0.320747,0.123164,0.117722,0.0100907,0.000628651,0,0.362677,0,bias
0,3.3,3.69783,-1.93623,-0.796753,1.00589,-0.307238,10.7502,9.36765,10.7379,9.57263,-0.320117,0.123001,0.117471,0.0100922,0.000628651,0,0.362677,0,bias
0,3.32,3.71185,-1.95066,-0.802898,1.00078,-0.312126,10.7101,9.30551,10.7379,9.57263,-0.306918,0.12284,0.117222,0.0100936,0.000628651,0,0.362677,0,bias
0,3.34,3.72571,-1.96511,-0.809141,0.995734,-0.316979,10.6705,9.24414,10.4311,9.26583,-0.30391,0.122682,0.116977,0.0100951,0.000628651,0,0.362677,0,bias
0,3.36,3.7394,-1.97956,-0.81548,0.990762,-0.321794,10.6317,9.18359,10.7379,9.26583,-0.316711,0.122527,0.116734,0.0100965,0.000628651,0,0.362677,0,bias
0,3.38,3.75294,-1.99403,-0.821916,0.985865,-0.326567,10.5934,9.12387,10.7379,8.95903,-0.328871,0.122374,0.116495,0.010098,0.000628651,0,0.362677,0,bias
0,3.4,3.76632,-2.00852,-0.828447,0.981044,-0.331294,10.5558,9.06502,10.4311,8.95903,-0.332013,0.122223,0.11626,0.0100994,0.000628651,0,0.362677,0,bias
0,3.42,3.77953,-2.02302,-0.835073,0.976301,-0.33597,10.5189,9.00708,10.7379,8.95903,-0.315881,0.122076,0.116028,0.0101008,0.000628651,0,0.362677,0,bias
0,3.44,3.79259,-2.03754,-0.841793,0.97164,-0.340592,10.4827,8.95007,10.7379,8.95903,-0.341388,0.121931,0.1158,0.0101022,0.000628651,0,0.362677,0,bias
0,3.46,3.80548,-2.05208,-0.848605,0.967061,-0.345156,10.4472,8.89401,10.4311,8.95903,-0.352015,0.121789,0.115576,0.0101035,0.000628651,0,0.362677,0,bias
0,3.48,3.81822,-2.06663,-0.855508,0.962568,-0.349657,10.4124,8.83895,10.4311,8.95903,-0.354196,0.12165,0.115356,0.0101049,0.000628651,0,0.362677,0,bias
0,3.5,3.83079,-2.08121,-0.862501,0.958161,-0.354093,10.3783,8.7849,10.7379,8.95903,-0.354501,0.121513,0.11514,0.0101062,0.000628651,0,0.362677,0,bias
0,3.52,3.84321,-2.09581,-0.869583,0.953843,-0.358458,10.345,8.7319,10.4311,8.95903,-0.354097,0.12138,0.114928,0.0101075,0.000628651,0,0.362677,0,bias
0,3.54,3.85546,-2.11043,-0.876752,0.949615,-0.36275,10.3123,8.67997,10.1243,8.95903,-0.353915,0.121249,0.11472,0.0101088,0.000628651,0,0.362677,0,bias
0,3.56,3.86756,-2.12507,-0.884007,0.94548,-0.366964,10.2805,8.62913,10.1243,8.65224,-0.362565,0.121122,0.114517,0.0101101,0.000628651,0,0.362677,0,bias
0,3.58,3.8795,-2.13974,-0.891346,0.941439,-0.371096,10.2494,8.57943,10.1243,8.34544,-0.37329,0.120997,0.114318,0.0101113,0.000628651,0,0.362677,0,bias
0,3.6,3.89127,-2.15443,-0.898768,0.937494,-0.375144,10.219,8.53087,10.1243,8.65224,-0.371659,0.120876,0.114123,0.0101125,0.000628651,0,0.362677,0,bias
0,3.62,3.90289,-2.16914,-0.906271,0.933647,-0.379102,10.1894,8.48349,10.4311,8.34544,-0.378702,0.120758,0.113934,0.0101137,0.000628651,0,0.362677,0,bias
0,3.64,3.91435,-2.18389,-0.913853,0.929898,-0.382969,10.1607,8.4373,10.1243,8.65224,-0.381166,0.120643,0.113749,0.0101149,0.000628651,0,0.362677,0,bias
0,3.66,3.92565,-2.19866,-0.921512,0.92625,-0.386739,10.1327,8.39234,10.1243,8.34544,-0.382489,0.120531,0.113569,0.010116,0.000628651,0,0.362677,0,bias
0,3.68,3.93679,-2.21346,-0.929247,0.922705,-0.39041,10.1055,8.34863,10.1243,8.34544,-0.388005,0.120422,0.113395,0.0101171,0.000628651,0,0.362677,0,bias
0,3.7,3.94778,-2.22828,-0.937055,0.919263,-0.393977,10.0791,8.30618,10.1243,8.03865,-0.383651,0.120316,0.113225,0.0101182,0.000628651,0,0.362677,0,bias
0,3.72,3.95861,-2.24314,-0.944935,0.915926,-0.397438,10.0535,8.26502,10.1243,8.34544,-0.400628,0.120214,0.11306,0.0101192,0.000628651,0,0.362677,0,bias
0,3.74,3.96928,-2.25803,-0.952884,0.912695,-0.40079,10.0287,8.22517,10.1243,8.34544,-0.40184,0.120115,0.112901,0.0101202,0.000628651,0,0.362677,0,bias
0,3.76,3.9798,-2.27295,-0.960899,0.909571,-0.404028,10.0048,8.18665,10.1243,8.34544,-0.397999,0.120019,0.112747,0.0101212,0.000628651,0,0.362677,0,bias
0,3.78,3.99016,-2.28791,-0.96898,0.906557,-0.407149,9.98165,8.14948,10.1243,8.03865,-0.398716,0.119927,0.112598,0.0101221,0.000628651,0,0.362677,0,bias
0,3.8,4.00036,-2.30289,-0.977123,0.903652,-0.410152,9.95936,8.11368,9.81748,8.34544,-0.419682,0.119837,0.112455,0.010123,0.000628651,0,0.362677,0,bias
0,3.82,4.01041,-2.31792,-0.985326,0.900859,-0.413031,9.93791,8.07927,9.81748,8.34544,-0.414388,0.119752,0.112317,0.0101239,0.000628651,0,0.362677,0,bias
0,3.84,4.0203,-2.33297,-0.993587,0.898177,-0.415785,9.91729,8.04626,9.81748,8.03865,-0.422137,0.119669,0.112185,0.0101247,0.000628651,0,0.362677,0,bias
0,3.86,4.03004,-2.34807,-1.0019,0.895609,-0.41841,9.89751,8.01466,10.1243,8.03865,-0.419306,0.11959,0.112059,0.0101255,0.000628651,0,0.362677,0,bias
0,3.88,4.03963,-2.3632,-1.01027,0.893154,-0.420903,9.87857,7.98451,9.81748,8.03865,-0.428399,0.119514,0.111938,0.0101263,0.000628651,0,0.362677,0,bias
0,3.9,4.04906,-2.37837,-1.01869,0.890815,-0.423262,9.86049,7.95581,9.81748,8.03865,-0.433069,0.119442,0.111823,0.010127,0.000628651,0,0.362677,0,bias
0,3.92,4.05834,-2.39358,-1.02715,0.888591,-0.425484,9.84324,7.92857,9.81748,7.73185,-0.430476,0.119373,0.111714,0.0101276,0.000628651,0,0.362677,0,bias
0,3.94,4.06747,-2.40882,-1.03566,0.886483,-0.427565,9.82685,7.90281,9.81748,7.73185,-0.420333,0.119307,0.111611,0.0101283,0.000628651,0,0.362677,0,bias
0,3.96,4.07644,-2.42411,-1.04421,0.884492,-0.429505,9.81131,7.87854,9.81748,7.73185,-0.444261,0.119245,0.111514,0.0101289,0.000628651,0,0.362677,0,bias
0,3.98,4.08527,-2.43944,-1.0528,0.882619,-0.431299,9.79662,7.85577,9.51068,8.03865,-0.442388,0.119186,0.111423,0.0101294,0.000628651,0,0.362677,0,bias
0,4,4.09394,-2.45482,-1.06143,0.880865,-0.432946,9.78278,7.83452,9.51068,7.73185,-0.409246,0.119131,0.111338,0.0101299,0.000628651,0,0.362677,0,bias
0,4.02,4.10247,-2.47024,-1.07009,0.879229,-0.434442,9.76978,7.81479,9.81748,8.03865,-0.431659,0.119079,0.111259,0.0101303,0.000628651,0,0.362677,0,bias
0,4.04,4.11084,-2.4857,-1.07878,0.877712,-0.435787,9.75764,7.7966,9.81748,7.73185,-0.43952,0.119031,0.111186,0.0101307,0.000628651,0,0.362677,0,bias
0,4.06,4.11907,-2.50121,-1.08749,0.876315,-0.436977,9.74635,7.77995,9.81748,7.73185,-0.438294,0.118985,0.11112,0.0101311,0.000628651,0,0.362677,0,bias
0,4.08,4.12714,-2.51676,-1.09623,0.875037,-0.438011,9.7359,7.76485,9.51068,7.73185,-0.445226,0.118944,0.111059,0.0101314,0.000628651,0,0.362677,0,bias
0,4.1,4.13507,-2.53236,-1.10499,0.87388,-0.438887,9.7263,7.75131,9.51068,7.73185,-0.433439,0.118905,0.111005,0.0101317,0.000628651,0,0.362677,0,bias
0,4.12,4.14285,-2.54801,-1.11377,0.872843,-0.439602,9.71754,7.73933,9.81748,8.03865,-0.437993,0.11887,0.110957,0.0101319,0.000628651,0,0.362677,0,bias
0,4.14,4.15049,-2.56371,-1.12256,0.871927,-0.440155,9.70961,7.72892,9.81748,8.03865,-0.446541,0.118838,0.110916,0.010132,0.000628651,0,0.362677,0,bias
0,4.16,4.15798,-2.57946,-1.13137,0.87113,-0.440544,9.70253,7.72008,9.51068,7.73185,-0.457771,0.11881,0.11088,0.0101322,0.000628651,0,0.362677,0,bias
0,4.18,4.16532,-2.59526,-1.14018,0.870455,-0.440768,9.69627,7.71282,9.51068,7.73185,-0.454528,0.118785,0.110851,0.0101322,0.000628651,0,0.362677,0,bias
0,4.2,4.17252,-2.61111,-1.14899,0.869899,-0.440824,9.69085,7.70714,9.81748,8.03865,-0.436533,0.118763,0.110829,0.0101322,0.000628651,0,0.362677,0,bias
0,4.22,4.17957,-2.62702,-1.15781,0.869464,-0.440712,9.68624,7.70304,9.81748,7.73185,-0.422525,0.118745,0.110812,0.0101322,0.000628651,0,0.362677,0,bias
0,4.24,4.18648,-2.64297,-1.16662,0.869149,-0.440431,9.68246,7.70052,9.81748,8.03865,-0.440452,0.11873,0.110802,0.0101321,0.000628651,0,0.362677,0,bias
0,4.26,4.19324,-2.65899,-1.17543,0.868954,-0.439978,9.67949,7.69959,9.51068,7.73185,-0.445487,0.118718,0.110798,0.010132,0.000628651,0,0.362677,0,bias
0,4.28,4.19987,-2.67505,-1.18423,0.868878,-0.439352,9.67733,7.70024,9.51068,7.73185,-0.461981,0.118709,0.110801,0.0101318,0.000628651,0,0.362677,0,bias
0,4.3,4.20635,-2.69118,-1.19302,0.868922,-0.438554,9.67596,7.70247,9.81748,7.73185,-0.439012,0.118704,0.11081,0.0101316,0.000628651,0,0.362677,0,bias
0,4.32,4.21268,-2.70736,-1.20179,0.869084,-0.437581,9.67539,7.70628,9.81748,7.73185,-0.442444,0.118702,0.110825,0.0101313,0.000628651,0,0.362677,0,bias
0,4.34,4.21888,-2.7236,-1.21054,0.869364,-0.436433,9.67561,7.71167,9.81748,7.73185,-0.425911,0.118702,0.110847,0.0101309,0.000628651,0,0.362677,0,bias
0,4.36,4.22494,-2.7399,-1.21927,0.869762,-0.435109,9.67661,7.71862,9.51068,7.73185,-0.441432,0.118706,0.110874,0.0101305,0.000628651,0,0.362677,0,bias
0,4.38,4.23086,-2.75625,-1.22797,0.870277,-0.433609,9.67839,7.72715,9.51068,7.73185,-0.439042,0.118714,0.110909,0.0101301,0.000628651,0,0.362677,0,bias
0,4.4,4.23664,-2.77267,-1.23664,0.870908,-0.431931,9.68092,7.73723,9.81748,8.03865,-0.448383,0.118724,0.110949,0.0101296,0.000628651,0,0.362677,0,bias
0,4.42,4.24228,-2.78915,-1.24528,0.871655,-0.430076,9.68422,7.74888,9.51068,8.03865,-0.430917,0.118737,0.110996,0.010129,0.000628651,0,0.362677,0,bias
0,4.44,4.24779,-2.80569,-1.25389,0.872516,-0.428044,9.68826,7.76206,9.81748,7.73185,-0.424059,0.118753,0.111048,0.0101284,0.000628651,0,0.362677,0,bias
0,4.46,4.25315,-2.8223,-1.26245,0.873492,-0.425833,9.69304,7.77679,9.81748,7.73185,-0.421851,0.118772,0.111107,0.0101277,0.000628651,0,0.362677,0,bias
0,4.48,4.25838,-2.83896,-1.27096,0.87458,-0.423444,9.69855,7.79305,9.51068,7.73185,-0.408645,0.118794,0.111172,0.010127,0.000628651,0,0.362677,0,bias
0,4.5,4.26348,-2.8557,-1.27943,0.875781,-0.420876,9.70478,7.81083,9.81748,7.73185,-0.420694,0.118819,0.111243,0.0101263,0.000628651,0,0.362677,0,bias
0,4.52,4.26844,-2.8725,-1.28785,0.877092,-0.418131,9.71171,7.83012,9.81748,7.73185,-0.427618,0.118847,0.11132,0.0101254,0.000628651,0,0.362677,0,bias
0,4.54,4.27327,-2.88936,-1.29621,0.878513,-0.415208,9.71935,7.85091,9.81748,8.03865,-0.40597,0.118877,0.111404,0.0101246,0.000628651,0,0.362677,0,bias
0,4.56,4.27796,-2.90629,-1.30452,0.880043,-0.412107,9.72767,7.87319,9.51068,8.03865,-0.407983,0.118911,0.111493,0.0101236,0.000628651,0,0.362677,0,bias
0,4.58,4.28252,-2.92329,-1.31276,0.881681,-0.408829,9.73667,7.89694,9.81748,8.03865,-0.416268,0.118947,0.111588,0.0101226,0.000628651,0,0.362677,0,bias
0,4.6,4.28695,-2.94036,-1.32093,0.883425,-0.405374,9.74634,7.92215,9.51068,7.73185,-0.388242,0.118985,0.111689,0.0101216,0.000628651,0,0.362677,0,bias
0,4.62,4.29125,-2.9575,-1.32904,0.885273,-0.401743,9.75665,7.94881,9.81748,8.03865,-0.404167,0.119027,0.111795,0.0101205,0.000628651,0,0.362677,0,bias
0,4.64,4.29542,-2.9747,-1.33708,0.887226,-0.397936,9.76761,7.9769,9.81748,8.03865,-0.410455,0.11907,0.111908,0.0101194,0.000628651,0,0.362677,0,bias
0,4.66,4.29946,-2.99198,-1.34504,0.88928,-0.393955,9.7792,8.0064,9.81748,8.03865,-0.418787,0.119117,0.112026,0.0101182,0.000628651,0,0.362677,0,bias
0,4.68,4.30337,-3.00933,-1.35291,0.891435,-0.3898,9.7914,8.0373,9.81748,8.03865,-0.384303,0.119166,0.112149,0.0101169,0.000628651,0,0.362677,0,bias
0,4.7,4.30716,-3.02675,-1.36071,0.89369,-0.385473,9.80421,8.06958,9.81748,8.03865,-0.386015,0.119217,0.112278,0.0101156,0.000628651,0,0.362677,0,bias
0,4.72,4.31082,-3.04425,-1.36842,0.896042,-0.380974,9.81761,8.10322,9.81748,8.03865,-0.384106,0.11927,0.112413,0.0101143,0.000628651,0,0.362677,0,bias
0,4.74,4.31436,-3.06182,-1.37604,0.898489,-0.376304,9.83158,8.13821,10.1243,8.03865,-0.37921,0.119326,0.112553,0.0101129,0.000628651,0,0.362677,0,bias
0,4.76,4.31777,-3.07946,-1.38357,0.901031,-0.371466,9.84611,8.17452,9.51068,8.34544,-0.362462,0.119384,0.112698,0.0101114,0.000628651,0,0.362677,0,bias
0,4.78,4.32106,-3.09718,-1.391,0.903666,-0.36646,9.8612,8.21213,9.81748,8.34544,-0.361375,0.119445,0.112849,0.0101099,0.000628651,0,0.362677,0,bias
0,4.8,4.32422,-3.11497,-1.39832,0.906392,-0.361287,9.87681,8.25102,9.81748,8.34544,-0.363361,0.119507,0.113004,0.0101084,0.000628651,0,0.362677,0,bias
0,4.82,4.32727,-3.13284,-1.40555,0.909206,-0.355951,9.89295,8.29117,10.1243,8.34544,-0.370102,0.119572,0.113165,0.0101068,0.000628651,0,0.362677,0,bias
0,4.84,4.3302,-3.15079,-1.41267,0.912108,-0.350451,9.90959,8.33256,10.1243,8.65224,-0.359525,0.119638,0.11333,0.0101051,0.000628651,0,0.362677,0,bias
0,4.86,4.33301,-3.16881,-1.41968,0.915094,-0.344791,9.92672,8.37516,9.81748,8.34544,-0.348008,0.119707,0.113501,0.0101034,0.000628651,0,0.362677,0,bias
0,4.88,4.3357,-3.18692,-1.42657,0.918164,-0.338972,9.94433,8.41895,9.81748,8.34544,-0.341148,0.119777,0.113676,0.0101017,0.000628651,0,0.362677,0,bias
0,4.9,4.33828,-3.2051,-1.43335,0.921315,-0.332995,9.96239,8.46391,9.81748,8.34544,-0.344346,0.11985,0.113856,0.0100999,0.000628651,0,0.362677,0,bias
0,4.92,4.34074,-3.22336,-1.44001,0.924546,-0.326864,9.9809,8.51001,9.81748,8.34544,-0.313922,0.119924,0.11404,0.0100981,0.000628651,0,0.362677,0,bias
0,4.94,4.34309,-3.2417,-1.44655,0.927853,-0.32058,9.99984,8.55723,10.1243,8.34544,-0.325977,0.119999,0.114229,0.0100962,0.000628651,0,0.362677,0,bias
0,4.96,4.34533,-3.26012,-1.45296,0.931236,-0.314146,10.0192,8.60553,9.81748,8.65224,-0.328122,0.120077,0.114422,0.0100942,0.000628651,0,0.362677,0,bias
0,4.98,4.34746,-3.27862,-1.45924,0.934691,-0.307563,10.0389,8.65489,10.1243,8.65224,-0.30221,0.120156,0.11462,0.0100923,0.000628651,0,0.362677,0,bias
0,5,4.34949,-3.29721,-1.4654,0.938217,-0.300835,10.059,8.70529,10.1243,8.95903,-0.318519,0.120236,0.114821,0.0100903,0.000628651,0,0.362677,0,bias
0,5.02,4.35141,-3.31587,-1.47141,0.941811,-0.293963,10.0795,8.7567,10.4311,8.95903,-0.287553,0.120318,0.115027,0.0100882,0.000628651,0,0.362677,0,bias
0,5.04,4.35322,-3.33462,-1.47729,0.945472,-0.286951,10.1004,8.80908,10.4311,8.95903,-0.278037,0.120401,0.115236,0.0100861,0.000628651,0,0.362677,0,bias
0,5.06,4.35493,-3.35345,-1.48303,0.949197,-0.279802,10.1215,8.86241,10.1243,8.95903,-0.277481,0.120486,0.11545,0.0100839,0.000628651,0,0.362677,0,bias
0,5.08,4.35654,-3.37237,-1.48863,0.952983,-0.272517,10.143,8.91666,10.1243,9.26583,-0.274961,0.120572,0.115667,0.0100818,0.000628651,0,0.362677,0,bias
0,5.1,4.35805,-3.39137,-1.49408,0.956828,-0.2651,10.1648,8.9718,10.1243,8.95903,-0.272088,0.120659,0.115887,0.0100795,0.000628651,0,0.362677,0,bias
0,5.12,4.35947,-3.41045,-1.49938,0.96073,-0.257554,10.1868,9.0278,10.1243,9.26583,-0.253355,0.120747,0.116111,0.0100773,0.000628651,0,0.362677,0,bias
0,5.14,4.36079,-3.42962,-1.50453,0.964686,-0.249882,10.2091,9.08463,9.81748,9.26583,-0.252782,0.120836,0.116339,0.010075,0.000628651,0,0.362677,0,bias
0,5.16,4.36202,-3.44888,-1.50953,0.968695,-0.242087,10.2316,9.14225,10.1243,9.26583,-0.235789,0.120927,0.116569,0.0100726,0.000628651,0,0.362677,0,bias
0,5.18,4.36316,-3.46822,-1.51437,0.972753,-0.234172,10.2544,9.20064,10.1243,9.57263,-0.245725,0.121018,0.116803,0.0100703,0.000628651,0,0.362677,0,bias
0,5.2,4.36421,-3.48764,-1.51905,0.976857,-0.22614,10.2774,9.25976,10.1243,9.26583,-0.211207,0.12111,0.117039,0.0100678,0.000628651,0,0.362677,0,bias
0,5.22,4.36518,-3.50716,-1.52358,0.981007,-0.217995,10.3006,9.31958,10.4311,9.26583,-0.217992,0.121202,0.117278,0.0100654,0.000628651,0,0.362677,0,bias
0,5.24,4.36606,-3.52676,-1.52794,0.985198,-0.20974,10.3239,9.38006,10.1243,9.26583,-0.215564,0.121296,0.11752,0.0100629,0.000628651,0,0.362677,0,bias
0,5.26,4.36687,-3.54644,-1.53213,0.989428,-0.201379,10.3474,9.44118,10.4311,9.57263,-0.211365,0.12139,0.117765,0.0100604,0.000628651,0,0.362677,0,bias
0,5.28,4.36759,-3.56622,-1.53616,0.993696,-0.192915,10.371,9.5029,10.4311,9.57263,-0.203166,0.121484,0.118012,0.0100579,0.000628651,0,0.362677,0,bias
0,5.3,4.36824,-3.58608,-1.54002,0.997997,-0.184351,10.3948,9.56518,10.4311,9.57263,-0.196704,0.121579,0.118261,0.0100553,0.000628651,0,0.362677,0,bias
0,5.32,4.36882,-3.60603,-1.5437,1.00233,-0.175691,10.4186,9.628,10.4311,9.57263,-0.168718,0.121674,0.118512,0.0100527,0.000628651,0,0.362677,0,bias
0,5.34,4.36933,-3.62607,-1.54722,1.00669,-0.16694,10.4425,9.69131,10.4311,9.87942,-0.169248,0.12177,0.118765,0.0100501,0.000628651,0,0.362677,0,bias
0,5.36,4.36977,-3.6462,-1.55056,1.01108,-0.1581,10.4665,9.75508,10.4311,9.87942,-0.157521,0.121866,0.11902,0.0100474,0.000628651,0,0.362677,0,bias
0,5.38,4.37014,-3.66642,-1.55372,1.01549,-0.149175,10.4906,9.81928,10.4311,9.87942,-0.141047,0.121962,0.119277,0.0100448,0.000628651,0,0.362677,0,bias
0,5.4,4.37046,-3.68673,-1.5567,1.01992,-0.140169,10.5146,9.88386,10.4311,10.1862,-0.145891,0.122059,0.119535,0.0100421,0.000628651,0,0.362677,0,bias
0,5.42,4.37072,-3.70713,-1.55951,1.02438,-0.131087,10.5387,9.94881,10.7379,9.87942,-0.128103,0.122155,0.119795,0.0100393,0.000628651,0,0.362677,0,bias
0,5.44,4.37092,-3.72761,-1.56213,1.02884,-0.121932,10.5628,10.0141,10.4311,10.1862,-0.119537,0.122251,0.120056,0.0100366,0.000628651,0,0.362677,0,bias
0,5.46,4.37108,-3.74819,-1.56457,1.03332,-0.112708,10.5868,10.0796,10.7379,9.87942,-0.117031,0.122347,0.120318,0.0100338,0.000628651,0,0.362677,0,bias
0,5.48,4.37118,-3.76885,-1.56682,1.03781,-0.103419,10.6108,10.1454,10.4311,10.1862,-0.109738,0.122443,0.120582,0.010031,0.000628651,0,0.362677,0,bias
0,5.5,4.37124,-3.78961,-1.56889,1.04231,-0.0940694,10.6347,10.2114,10.7379,10.1862,-0.0938517,0.122539,0.120846,0.0100282,0.000628651,0,0.362677,0,bias
0,5.52,4.37126,-3.81046,-1.57077,1.04681,-0.0846628,10.6586,10.2776,10.7379,10.493,-0.0752558,0.122634,0.12111,0.0100254,0.000628651,0,0.362677,0,bias
0,5.54,4.37125,-3.83139,-1.57246,1.05131,-0.0752036,10.6823,10.3439,10.4311,10.493,-0.0753174,0.122729,0.121376,0.0100226,0.000628651,0,0.362677,0,bias
0,5.56,4.3712,-3.85242,-1.57397,1.05582,-0.065696,10.706,10.4103,10.7379,10.493,-0.0652243,0.122824,0.121641,0.0100197,0.000628651,0,0.362677,0,bias
0,5.58,4.37112,-3.87353,-1.57528,1.06031,-0.056144,10.7295,10.4768,10.7379,10.493,-0.0647498,0.122918,0.121907,0.0100168,0.000628651,0,0.362677,0,bias
0,5.6,4.37101,-3.89474,-1.5764,1.06481,-0.046552,10.7528,10.5433,10.7379,10.493,-0.0455242,0.123011,0.122173,0.010014,0.000628651,0,0.362677,0,bias
0,5.62,4.37088,-3.91604,-1.57733,1.06929,-0.0369241,10.776,10.6098,10.7379,10.7998,-0.0293647,0.123104,0.122439,0.0100111,0.000628651,0,0.362677,0,bias
0,5.64,4.37073,-3.93742,-1.57807,1.07376,-0.0272647,10.799,10.6763,11.0447,11.1066,-0.0271617,0.123196,0.122705,0.0100082,0.000628651,0,0.362677,0,bias
0,5.66,4.37057,-3.9589,-1.57862,1.07822,-0.0175779,10.8218,10.7427,11.0447,10.7998,-0.0130063,0.123287,0.122971,0.0100053,0.000628651,0,0.362677,0,bias
